,acoustic,afrobeat,alt-rock,alternative,ambient,anime,black-metal,bluegrass,blues,brazil,breakbeat,british,cantopop,chicago-house,children,chill,classical,club,comedy,country,dance,dancehall,death-metal,deep-house,detroit-techno,disco,disney,drum-and-bass,dub,dubstep,edm,electro,electronic,emo,folk,forro,french,funk,garage,german,gospel,goth,grindcore,groove,grunge,guitar,happy,hard-rock,hardcore,hardstyle,heavy-metal,hip-hop,honky-tonk,house,idm,indian,indie,indie-pop,industrial,iranian,j-dance,j-idol,j-pop,j-rock,jazz,k-pop,kids,latin,latino,malay,mandopop,metal,metalcore,minimal-techno,mpb,new-age,opera,pagode,party,piano,pop,pop-film,power-pop,progressive-house,psych-rock,punk,punk-rock,r-n-b,reggae,reggaeton,rock,rock-n-roll,rockabilly,romance,sad,salsa,samba,sertanejo,show-tunes,singer-songwriter,ska,sleep,songwriter,soul,spanish,study,swedish,synth-pop,tango,techno,trance,trip-hop,turkish,world-music
romance,0.4193849021435228,0.40630182421227196,0.3993558776167472,0.4108463434675431,0.31845238095238093,0.39096267190569745,0.406099518459069,0.4271356783919598,0.415475189234651,0.38969957081545065,0.40707964601769914,0.44770642201834865,0.40298507462686567,0.41247002398081534,0.39628482972136225,0.3953216374269006,0.5548172757475083,0.4314063848144953,0.3891625615763547,0.42036124794745483,0.4016326530612245,0.40651965484180247,0.41021548284118114,0.42012779552715657,0.40612409347300565,0.40192153722978385,0.4563552833078101,0.400974025974026,0.4135090609555189,0.4373983739837398,0.4224,0.4056999161777033,0.42016806722689076,0.38016528925619836,0.3679163034001744,0.45241809672386896,0.4437810945273632,0.3895131086142322,0.44534412955465585,0.4300202839756592,0.4379446640316206,0.4132231404958678,0.42671009771986973,0.42857142857142855,0.41930379746835444,0.23418573351278602,0.39195979899497485,0.4183835182250396,0.351931330472103,0.41098169717138106,0.4016,0.43037974683544306,0.4361602982292637,0.4157303370786517,0.39299610894941633,0.4208664898320071,0.3869303525365434,0.389948006932409,0.40905416329830235,0.44528301886792454,0.4477933261571582,0.4124203821656051,0.4175642087821044,0.40418679549114334,0.38469284994964753,0.4049586776859504,0.39057899901864573,0.4435612082670906,0.39864864864864863,0.4036850921273032,0.440221694378464,0.4414976599063963,0.4374508261211644,0.41886490807354115,0.4845605700712589,0.3,0.3675799086757991,0.40224358974358976,0.40160642570281124,0.4322033898305085,0.4438943894389439,0.412287793047696,0.41871530531324347,0.4295942720763723,0.41316872427983536,0.4006436041834272,0.4177918983320095,0.46955128205128205,0.4091680814940577,0.40102827763496146,0.3925686591276252,0.389351081530782,0.36394271272114576,0.4908869987849332,0.3418181818181818,0.3993558776167472,0.44661776691116545,0.42709163346613543,0.40264026402640263,0.38468720821662,0.4325177584846093,0.0972644376899696,0.38468720821662,0.3983193277310924,0.415475189234651,0.2315112540192926,0.42418930762489043,0.40483870967741936,0.3986784140969163,0.40549273021001614,0.4358353510895884,0.4262295081967213,0.41702867072111205,0.4353628023352794
sad,0.11052631578947368,0.2800718132854578,0.14184397163120568,0.20925553319919518,0.06309148264984227,0.26618705035971224,0.12307692307692308,0.11735941320293398,0.1446280991735537,0.31144465290806755,0.2289156626506024,0.14742014742014742,0.038461538461538464,0.1889763779527559,0.40380047505938244,0.3861003861003861,0.15609756097560976,0.25426356589147286,0.34406623735050595,0.18627450980392157,0.27906976744186046,0.35005336179295626,0.09813084112149532,0.39572192513368987,0.23469387755102042,0.17165668662674652,0.21711899791231734,0.18,0.25523809523809526,0.2700587084148728,0.3494132985658409,0.32848837209302323,0.3402889245585875,0.3438395415472779,0.10140845070422536,0.33787465940054495,0.3352272727272727,0.3356449375866852,0.27099236641221375,0.32608695652173914,0.06162464985994398,0.0966183574879227,0.30062111801242236,0.39862542955326463,0.1585677749360614,0.19689119170984457,0.32996632996632996,0.05275779376498801,0.4385692068429238,0.28429752066115704,0.09200968523002422,0.367816091954023,0.1509433962264151,0.3311432325886991,0.22429906542056074,0.1651376146788991,0.2929936305732484,0.3225806451612903,0.296137339055794,0.028169014084507043,0.3694951664876477,0.13559322033898305,0.22163588390501318,0.10989010989010989,0.15311004784688995,0.43856332703213613,0.39125910509885536,0.4015957446808511,0.3508322663252241,0.22406639004149378,0.049079754601226995,0.12213740458015267,0.19438444924406048,0.18666666666666668,0.3089430894308943,0.035842293906810034,0.06666666666666667,0.3689839572192513,0.32,0.16574585635359115,0.2992957746478873,0.166189111747851,0.26156941649899396,0.3861111111111111,0.2025862068965517,0.19759036144578312,0.17937219730941703,0.32398753894080995,0.3346508563899868,0.35751295336787564,0.14761904761904762,0.2178988326848249,0.20435510887772193,0.1527777777777778,0.4916317991631799,0.13559322033898305,0.3328785811732606,0.3939393939393939,0.168141592920354,0.15730337078651685,0.2912966252220249,0.06694560669456066,0.15730337078651685,0.23265306122448978,0.27435387673956263,0.3980295566502463,0.32677165354330706,0.20707070707070707,0.2958801498127341,0.3044496487119438,0.3853820598006645,0.25630252100840334,0.3937007874015748,0.1037463976945245
salsa,0.44654088050314467,0.4016260162601626,0.39349871685201027,0.4075666380051591,0.42868400315208827,0.39270199826238056,0.38427947598253276,0.43037974683544306,0.4032258064516129,0.41201000834028356,0.37992831541218636,0.4058679706601467,0.40547063555913115,0.4071370640713706,0.4108713029576339,0.4390625,0.387409200968523,0.41515650741350907,0.42113955408753095,0.41373801916932906,0.41569282136894825,0.4118116520351157,0.350104821802935,0.4080645161290323,0.41401792991035047,0.4026186579378069,0.4177918983320095,0.356,0.39965986394557823,0.41832324978392393,0.4149377593360996,0.42242079610073113,0.4279835390946502,0.41025641025641024,0.4114285714285714,0.43507030603804797,0.4125705076551168,0.41318327974276525,0.4350758853288364,0.4179591836734694,0.4292763157894737,0.39391226499552373,0.4123314065510597,0.39516824849007764,0.40608228980322003,0.40770465489566615,0.38461538461538464,0.42180518319928506,0.40542986425339367,0.3548717948717949,0.3910386965376782,0.4380495603517186,0.41679873217115687,0.411522633744856,0.4019607843137255,0.410466067048242,0.41252006420545745,0.4067524115755627,0.41785714285714287,0.431858407079646,0.4228295819935691,0.4014084507042254,0.3962425277540564,0.36971830985915494,0.3987189751801441,0.3986543313708999,0.4217252396166134,0.4553359683794466,0.4029126213592233,0.42594075260208164,0.4383346425765907,0.4390697674418605,0.40451745379876797,0.4232299124900557,0.4810126582278481,0.3961352657004831,0.39803439803439805,0.3805386620330148,0.4100781928757602,0.42913697545526525,0.4384,0.4141331142152835,0.4137353433835846,0.4306382978723404,0.4253915910964551,0.3944153577661431,0.411006018916595,0.4806934594168637,0.41248972884141333,0.40625,0.39669421487603307,0.4150641025641026,0.40694789081885857,0.430939226519337,0.45987654320987653,0.409435551811289,0.42159383033419023,0.42358803986710963,0.3993558776167472,0.407673860911271,0.43256997455470736,0.4239864864864865,0.407673860911271,0.4006436041834272,0.4235294117647059,0.4251968503937008,0.4019528071602929,0.4049792531120332,0.43607843137254904,0.3983402489626556,0.4181494661921708,0.43735035913806863,0.4399677679290894,0.41901692183722805
samba,0.3933649289099526,0.3813443072702332,0.27735368956743,0.3097463284379172,0.15135135135135136,0.318739054290718,0.11764705882352941,0.4016649323621228,0.3495630461922597,0.3764988009592326,0.2350674373795761,0.421195652173913,0.3709016393442623,0.3728813559322034,0.43655913978494626,0.31378299120234604,0.4541284403669725,0.3236514522821577,0.2571428571428571,0.3923337091319053,0.32552404438964244,0.336734693877551,0.07166123778501629,0.3693181818181818,0.24242424242424243,0.3922369765066394,0.29350104821802936,0.3312368972746331,0.2757475083056478,0.3087971274685817,0.35175879396984927,0.3741935483870968,0.2646566164154104,0.2831858407079646,0.2780373831775701,0.43936731107205623,0.3348694316436252,0.3259668508287293,0.3441226575809199,0.3110367892976589,0.41008018327605955,0.2976,0.0,0.2698191933240612,0.358161648177496,0.1183206106870229,0.30265848670756645,0.34048257372654156,0.11909650924024641,0.31053604436229204,0.35,0.3595206391478029,0.40039447731755423,0.4009840098400984,0.17177914110429449,0.36363636363636365,0.2633637548891786,0.30412371134020616,0.28076923076923077,0.04294478527607362,0.32905982905982906,0.37392373923739236,0.3591549295774648,0.28214731585518105,0.33806451612903227,0.29655990510083036,0.36363636363636365,0.39400428265524623,0.34803337306317045,0.36699239956568946,0.37610619469026546,0.28802588996763756,0.25925925925925924,0.14067278287461774,0.4549763033175355,0.1643059490084986,0.23809523809523808,0.39776951672862454,0.35443037974683544,0.3714821763602251,0.3273542600896861,0.3553191489361702,0.38242894056847543,0.3920265780730897,0.3708759954493743,0.3027027027027027,0.32390745501285345,0.44263959390862945,0.4057649667405765,0.3665893271461717,0.3271461716937355,0.3655685441020191,0.36199095022624433,0.39800995024875624,0.30942334739803096,0.37937384898710863,0.4649746192893401,0.383756345177665,0.282312925170068,0.3402777777777778,0.4135667396061269,0.006369426751592357,0.3402777777777778,0.3198090692124105,0.3945409429280397,0.0,0.3329452852153667,0.40904198062432723,0.3505747126436782,0.2737306843267108,0.3218390804597701,0.23843416370106763,0.30656934306569344,0.3506849315068493
sertanejo,0.3333333333333333,0.39436619718309857,0.37373737373737376,0.3797979797979798,0.36026200873362446,0.356243949661181,0.39901477832512317,0.3860759493670886,0.4019975031210986,0.42135922330097086,0.4093211752786221,0.33940774487471526,0.3684210526315789,0.3011844331641286,0.28330995792426367,0.3857634902411022,0.39615846338535415,0.3533980582524272,0.3860811930405965,0.38649592549476136,0.3089430894308943,0.32839224629418473,0.40653061224489795,0.3645320197044335,0.2949852507374631,0.278580814717477,0.4107142857142857,0.3949579831932773,0.4148430066603235,0.41989881956155145,0.38202247191011235,0.37219251336898396,0.3934782608695652,0.3702252693437806,0.3329129886506936,0.43209876543209874,0.32346723044397463,0.38137472283813745,0.3678804855275444,0.4131082423038729,0.4307974335472044,0.40184331797235023,0.4373040752351097,0.42357642357642356,0.3916967509025271,0.3870967741935484,0.4088307440719542,0.38461538461538464,0.3797692990239574,0.4062244062244062,0.38879456706281834,0.39503386004514673,0.3435754189944134,0.3753976670201485,0.3890641430073607,0.3498190591073583,0.3884197828709288,0.3881656804733728,0.3870967741935484,0.37364620938628157,0.34790874524714827,0.3853211009174312,0.3935483870967742,0.401980198019802,0.322663252240717,0.381294964028777,0.3325062034739454,0.3915737298636927,0.32189973614775724,0.36768149882903983,0.4247598719316969,0.4133099824868651,0.4333868378812199,0.31892697466467956,0.432,0.36160714285714285,0.37988826815642457,0.40827338129496404,0.3875968992248062,0.336,0.3708759954493743,0.3553921568627451,0.3798670465337132,0.3875685557586837,0.34375,0.3948919449901768,0.39223300970873787,0.42738589211618255,0.37659033078880405,0.3160690571049137,0.3431818181818182,0.3261608154020385,0.31496062992125984,0.3969319271332694,0.43675675675675674,0.3137254901960784,0.42412818096135724,0.44986449864498645,0.36062378167641324,0.3730964467005076,0.40858018386108275,0.28087649402390436,0.3730964467005076,0.3738796414852753,0.3465553235908142,0.3363057324840764,0.36303630363036304,0.2967741935483871,0.441233140655106,0.4044943820224719,0.4209636517328825,0.3493975903614458,0.39760239760239763,0.4117647058823529
show-tunes,0.41316685584562995,0.384,0.410958904109589,0.41379310344827586,0.21256038647342995,0.4072810011376564,0.39144736842105265,0.3841642228739003,0.4087912087912088,0.35730858468677495,0.3311827956989247,0.416969696969697,0.31746031746031744,0.40382775119617226,0.43125,0.4372093023255814,0.24242424242424243,0.4115755627009646,0.4143222506393862,0.4010989010989011,0.3888433141919606,0.41563055062166965,0.3769230769230769,0.4065040650406504,0.3798076923076923,0.4,0.3657587548638132,0.4205714285714286,0.4241348713398403,0.45218945487042,0.4191114836546521,0.41718889883616833,0.4043824701195219,0.4014401440144014,0.3082706766917293,0.32571428571428573,0.3788546255506608,0.4099616858237548,0.44776119402985076,0.3957345971563981,0.3813953488372093,0.40208333333333335,0.3062730627306273,0.4326450344149459,0.4219703574542284,0.15347721822541965,0.3891625615763547,0.4085422469823584,0.38691588785046727,0.39236479321314954,0.4365079365079365,0.4,0.34818941504178275,0.4172901080631754,0.33015873015873015,0.30609597924773024,0.3765432098765432,0.38769230769230767,0.44223107569721115,0.23440453686200377,0.4275092936802974,0.4115308151093439,0.4412050534499514,0.4337121212121212,0.30718954248366015,0.4857142857142857,0.4094488188976378,0.4597315436241611,0.39931448157669236,0.35874439461883406,0.40748898678414097,0.44521739130434784,0.4381491973559962,0.4026548672566372,0.4295942720763723,0.2395543175487465,0.2379746835443038,0.14657210401891252,0.4038800705467372,0.4028268551236749,0.4254473161033797,0.35396039603960394,0.4090909090909091,0.44776119402985076,0.3865546218487395,0.4010840108401084,0.4254937163375224,0.4642857142857143,0.39966130397967825,0.39291736930860033,0.40253853127833183,0.3292181069958848,0.2628120893561104,0.21138211382113822,0.4178154825026511,0.3287671232876712,0.2981574539363484,0.2684563758389262,0.47634069400630913,0.32710280373831774,0.41035120147874304,0.06575342465753424,0.32710280373831774,0.3953488372093023,0.45073375262054505,0.2950310559006211,0.4203045685279188,0.40404040404040403,0.15113350125944586,0.3774403470715835,0.45584725536992843,0.3935135135135135,0.4294478527607362,0.4537987679671458
singer-songwriter,0.41895261845386533,0.42224012892828366,0.4052502050861362,0.41646090534979424,0.42464612822647796,0.40683482506102525,0.41113841113841115,0.42833607907743,0.40894039735099336,0.40129975629569453,0.41091492776886035,0.40033500837520936,0.39900249376558605,0.4140127388535032,0.4067796610169492,0.4409199048374306,0.37649063032367974,0.41639871382636656,0.4065573770491803,0.42291491154170174,0.40096230954290296,0.40770465489566615,0.40842787682333875,0.4174603174603175,0.4057738572574178,0.4074675324675325,0.4056291390728477,0.4035228182546037,0.41566746602717825,0.43952569169960476,0.41712926249008725,0.4150641025641026,0.42755344418052255,0.409967845659164,0.4067495559502664,0.4496487119437939,0.4198717948717949,0.4176182707993475,0.4375497215592681,0.4211369095276221,0.4366883116883117,0.40836012861736337,0.43352135374697826,0.4336,0.42148087876322216,0.41841004184100417,0.40384615384615385,0.40930979133226325,0.4003228410008071,0.40832666132906326,0.39935064935064934,0.4404104183109708,0.404163052905464,0.41554321966693103,0.39967239967239965,0.42749371332774516,0.42061512884455526,0.4056291390728477,0.4106280193236715,0.4225352112676056,0.42570281124497994,0.40898155573376105,0.412287793047696,0.40716612377850164,0.40170212765957447,0.4092792046396023,0.4097165991902834,0.4592240696753761,0.40160642570281124,0.4184457728437233,0.4432,0.44178628389154706,0.4405705229793978,0.4257347100873709,0.47364280094413846,0.40132122213047067,0.4196663740122915,0.4032,0.4045307443365696,0.4334160463192721,0.4402308326463314,0.4063280599500416,0.41935483870967744,0.4330708661417323,0.4166666666666667,0.3938161106590724,0.41886490807354115,0.46355446355446356,0.41148325358851673,0.40096230954290296,0.40237691001697795,0.399664147774979,0.3769808173477898,0.42965459140690815,0.46153846153846156,0.4032258064516129,0.43725335438042623,0.4353518821603928,0.40660295395308427,0.4130052724077329,0.433201581027668,0.42115027829313545,0.4130052724077329,0.41320914479254867,0.4058679706601467,0.4257347100873709,0.40065952184666115,0.40096230954290296,0.4276206322795341,0.408,0.4351924587588374,0.43610223642172524,0.4366533864541833,0.4179357021996616
ska,0.4344262295081967,0.42096902303415407,0.3964544721998388,0.40384615384615385,0.3898678414096916,0.40033783783783783,0.4065040650406504,0.4291433146517214,0.41491085899513774,0.4042207792207792,0.4089101034208433,0.4288194444444444,0.3963963963963964,0.4126984126984127,0.416597510373444,0.43973941368078173,0.45363128491620114,0.4245359160613398,0.45170454545454547,0.4243421052631579,0.4063745019920319,0.4129032258064516,0.4044943820224719,0.4164687252573238,0.4063745019920319,0.3951612903225806,0.425,0.402555910543131,0.4150641025641026,0.43547110055423593,0.42022116903633494,0.42063492063492064,0.425296442687747,0.40483870967741936,0.39144736842105265,0.45081332300542215,0.4200988467874794,0.41633306645316254,0.4404104183109708,0.4185185185185185,0.43659711075441415,0.40642570281124496,0.4363929146537842,0.43050039714058774,0.4193804606830818,0.3953279424977538,0.4063745019920319,0.4217252396166134,0.39903846153846156,0.4082934609250399,0.4016,0.44375,0.4092792046396023,0.4164687252573238,0.41379310344827586,0.41254125412541254,0.41362530413625304,0.41013071895424835,0.40894568690095845,0.2985685071574642,0.41834271922767496,0.4120922832140016,0.4192495921696574,0.4057738572574178,0.41203281677301734,0.40547063555913115,0.4144,0.4535603715170279,0.400320256204964,0.424483306836248,0.43029814665592264,0.4414976599063963,0.4385277995301488,0.4239558707643814,0.48302469135802467,0.38571428571428573,0.3677581863979849,0.402555910543131,0.40764331210191085,0.41188118811881186,0.4371069182389937,0.4153969526864475,0.4174603174603175,0.43205027494108406,0.41686942416869427,0.39807383627608345,0.41712926249008725,0.4845679012345679,0.4105011933174224,0.400320256204964,0.400974025974026,0.4019448946515397,0.3856794141578519,0.4366327474560592,0.447808764940239,0.4016,0.44129235618597323,0.43205027494108406,0.4106090373280943,0.4044368600682594,0.4350547730829421,0.1259600614439324,0.4044368600682594,0.403580146460537,0.4067524115755627,0.4165988608624898,0.41646090534979424,0.40321285140562246,0.4184168012924071,0.4114376489277204,0.43539545810493346,0.431496062992126,0.438871473354232,0.43257443082311736
sleep,0.0,0.0,0.0,0.0,0.22439024390243903,0.007905138339920948,0.0,0.0,0.0,0.0,0.0,0.007272727272727273,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03424657534246575,0.0,0.0,0.0,0.0,0.0,0.007380073800738007,0.0,0.0,0.0,0.02909090909090909,0.0,0.0,0.07051282051282051,0.0,0.0,0.0,0.0,0.0,0.013793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007407407407407408,0.0,0.0,0.0,0.0,0.22699386503067484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07954545454545454,0.08480565371024736,0.0,0.0,0.07430340557275542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6826568265682657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007067137809187279,0.0
songwriter,0.4146981627296588,0.42165709598031176,0.4037319762510602,0.4122657580919932,0.4007386888273315,0.40404040404040403,0.4006908462867012,0.42470389170896783,0.40763226366001737,0.40931780366056575,0.40451248992747785,0.4095322153574581,0.39168110918544197,0.40927258193445243,0.4087719298245614,0.44552845528455287,0.3851851851851852,0.4141331142152835,0.40237691001697795,0.4252252252252252,0.4062244062244062,0.4074675324675325,0.400676246830093,0.41021548284118114,0.40547063555913115,0.40625,0.4,0.4009700889248181,0.4170073589533933,0.44191714053614944,0.416733708769107,0.4123879380603097,0.4263877715205149,0.40765391014975044,0.3977379830348728,0.4553499597747385,0.41983471074380163,0.4239401496259352,0.4400656814449918,0.42158516020236086,0.4369747899159664,0.40397350993377484,0.42759795570698467,0.4279835390946502,0.4248530646515533,0.4108597285067873,0.4009700889248181,0.41050903119868637,0.40329218106995884,0.40390879478827363,0.3956953642384106,0.43929712460063897,0.38202247191011235,0.42028985507246375,0.39965986394557823,0.41932700603968937,0.4149305555555556,0.4058721934369603,0.40363937138130684,0.4177777777777778,0.4292763157894737,0.40627580511973577,0.39728353140916806,0.39625850340136054,0.3938294010889292,0.41060735671514115,0.4052502050861362,0.46141479099678456,0.40228945216680295,0.4197080291970803,0.42521008403361343,0.4385820280296785,0.4337152209492635,0.4231697506033789,0.4682220434432824,0.3981981981981982,0.4185587364264561,0.40128928283642223,0.3993453355155483,0.4350132625994695,0.43537414965986393,0.4055220017256255,0.41895261845386533,0.4299363057324841,0.44109831709477415,0.38200339558573854,0.41161825726141077,0.4623032311516156,0.41233766233766234,0.39967239967239965,0.41605839416058393,0.3844797178130511,0.36363636363636365,0.42681775259678945,0.46335697399527187,0.4036095159967186,0.43415802075019955,0.43210930828351835,0.3985032740879326,0.4134078212290503,0.4331723027375201,0.424901185770751,0.4134078212290503,0.4114583333333333,0.404344193817878,0.4297253634894992,0.4077506318449874,0.4006488240064882,0.42077464788732394,0.4074373484236055,0.4289118347895155,0.4366883116883117,0.4437140509449466,0.4120247568523431
soul,0.36755386565272496,0.39816933638443935,0.4239520958083832,0.40621531631520535,0.3450064850843061,0.3426724137931034,0.40441176470588236,0.296875,0.3375796178343949,0.3847826086956522,0.3871527777777778,0.3211267605633803,0.4218009478672986,0.3962900505902192,0.145610278372591,0.42990654205607476,0.4214876033057851,0.36259541984732824,0.3751196172248804,0.3574730354391371,0.3937007874015748,0.38721804511278196,0.41714285714285715,0.3915343915343915,0.37372013651877134,0.33506493506493507,0.2751937984496124,0.37968359700249793,0.42920747996438113,0.43639427127211455,0.40913415794481445,0.42073778664007977,0.44343065693430656,0.4129979035639413,0.3655913978494624,0.26717557251908397,0.40847784200385356,0.44967880085653106,0.3669985775248933,0.4289044289044289,0.4498069498069498,0.3886363636363636,0.34070221066319895,0.416044776119403,0.3812636165577342,0.48333333333333334,0.36363636363636365,0.39195979899497485,0.5005586592178771,0.38495188101487315,0.3610503282275711,0.4394213381555154,0.05787781350482315,0.4074074074074074,0.39842983316977426,0.38530066815144765,0.4174135723431498,0.3751522533495737,0.3819784524975514,0.3891675025075226,0.4103992571959146,0.35437430786268,0.33454545454545453,0.422680412371134,0.4506517690875233,0.4027777777777778,0.2676962676962677,0.4247787610619469,0.39846005774783444,0.39162303664921466,0.4590780809031044,0.41427155599603566,0.4078578110383536,0.4198717948717949,0.3518796992481203,0.35768261964735515,0.3664383561643836,0.1686182669789227,0.34285714285714286,0.27844311377245506,0.4166666666666667,0.3955600403632694,0.28199566160520606,0.41563055062166965,0.2465753424657534,0.331306990881459,0.3379416282642089,0.36615811373092927,0.3745019920318725,0.3923076923076923,0.4332425068119891,0.06896551724137931,0.033426183844011144,0.31135531135531136,0.4336372847011145,0.29017160686427457,0.22044088176352705,0.21095334685598377,0.40119760479041916,0.3488681757656458,0.292358803986711,0.056818181818181816,0.3488681757656458,0.5356125356125356,0.35377358490566035,0.41404805914972276,0.45006657789613846,0.31592039800995025,0.2309124767225326,0.4034042553191489,0.40703517587939697,0.43000914913083255,0.4332688588007737,0.4421699078812692
spanish,0.3183279742765273,0.26582278481012656,0.2450592885375494,0.2721311475409836,0.03546099290780142,0.2896551724137931,0.007782101167315175,0.23505154639175257,0.17550274223034734,0.20179372197309417,0.14210526315789473,0.3018867924528302,0.2413793103448276,0.15902140672782875,0.44946236559139785,0.35661218424962854,0.13284132841328414,0.3095723014256619,0.25903614457831325,0.3134715025906736,0.39542143600416235,0.40487804878048783,0.007407407407407408,0.3554301833568406,0.02973977695167286,0.20985691573926868,0.28217821782178215,0.3404255319148936,0.29906542056074764,0.31675874769797424,0.419672131147541,0.39414414414414417,0.313458262350937,0.35213204951856947,0.23949579831932774,0.40618101545253865,0.3177892918825561,0.3114754098360656,0.267223382045929,0.3020833333333333,0.163855421686747,0.11049723756906077,0.0,0.3207920792079208,0.21608040201005024,0.03910614525139665,0.22096317280453256,0.07235142118863049,0.18652849740932642,0.29464285714285715,0.07308970099667775,0.3614190687361419,0.28822495606326887,0.39959016393442626,0.14521452145214522,0.25820568927789933,0.3252818035426731,0.3361581920903955,0.27089337175792505,0.0,0.43285939968404424,0.259047619047619,0.35111876075731496,0.2472885032537961,0.14990138067061143,0.5301914580265096,0.3936842105263158,0.44091360476663355,0.4120603015075377,0.2661122661122661,0.2826475849731664,0.19689119170984457,0.03761755485893417,0.07508532423208192,0.26719056974459726,0.0311284046692607,0.02867383512544803,0.19196428571428573,0.37485970819304154,0.25679012345679014,0.40860215053763443,0.2733485193621868,0.25346534653465347,0.4154727793696275,0.2150101419878296,0.2916666666666667,0.29174664107485604,0.4107946026986507,0.3540183112919634,0.40476190476190477,0.26991869918699185,0.30664395229982966,0.2545454545454545,0.10179640718562874,0.36363636363636365,0.2523191094619666,0.19294117647058823,0.27439024390243905,0.28846153846153844,0.3130434782608696,0.33112582781456956,0.0,0.3130434782608696,0.3413897280966767,0.501577287066246,0.01384083044982699,0.4197901049475262,0.24017467248908297,0.19172113289760348,0.23097112860892388,0.315035799522673,0.16533333333333333,0.2824858757062147,0.1391304347826087
study,0.40625,0.26758147512864494,0.18229166666666666,0.20823244552058112,0.3943908851884312,0.2361904761904762,0.0967741935483871,0.36318407960199006,0.2943722943722944,0.292436974789916,0.12980769230769232,0.24124513618677043,0.33210332103321033,0.33039092055485497,0.41335044929396664,0.37790055248618787,0.307032590051458,0.16279069767441862,0.2191780821917808,0.27756653992395436,0.10240963855421686,0.1784776902887139,0.007246376811594203,0.2254697286012526,0.35243243243243244,0.41100917431192663,0.324974924774323,0.028368794326241134,0.10738255033557047,0.06626506024096386,0.08695652173913043,0.2590909090909091,0.26287744227353466,0.23655913978494625,0.3926553672316384,0.10687022900763359,0.3558282208588957,0.17987152034261242,0.28,0.30440967283072545,0.32441471571906355,0.19239373601789708,0.07028753993610223,0.06437768240343347,0.10714285714285714,0.42803030303030304,0.08150470219435736,0.178743961352657,0.14942528735632185,0.022556390977443608,0.13504823151125403,0.21123595505617979,0.3818350324374421,0.12025316455696203,0.36542669584245074,0.24434389140271492,0.28134556574923547,0.2496,0.10704225352112676,0.4936061381074169,0.15126050420168066,0.05423728813559322,0.11764705882352941,0.0963855421686747,0.36174636174636177,0.020618556701030927,0.2939189189189189,0.07446808510638298,0.06853582554517133,0.30518518518518517,0.2822822822822823,0.04878048780487805,0.013745704467353952,0.39500567536889897,0.3675799086757991,0.3720538720538721,0.34717784877529284,0.2946708463949843,0.07586206896551724,0.3322818086225026,0.20925553319919518,0.2347266881028939,0.24390243902439024,0.054380664652567974,0.35064935064935066,0.030120481927710843,0.10326086956521739,0.28,0.24175824175824176,0.08387096774193549,0.30434782608695654,0.3674540682414698,0.47368421052631576,0.3927601809954751,0.3981264637002342,0.2879684418145957,0.4071246819338422,0.20734341252699784,0.28205128205128205,0.34102564102564104,0.15350877192982457,0.43307757885763,0.34102564102564104,0.3111111111111111,0.11627906976744186,0.47804878048780486,0.17777777777777778,0.3256637168141593,0.38134715025906735,0.27469135802469136,0.07526881720430108,0.362962962962963,0.27287319422150885,0.2091917591125198
